user,stratum,history_length,lp_current,lp_metadata_first_full,lp_metadata_first_minus_all_recovered,lp_metadata_first_minus_recovered_slice8,lp_metadata_first_minus_matched_visible_slice8,net_reallocation,recovered_all_contribution,residual_layout_effect,recovered_slice8_contribution,matched_visible_slice8_contribution
A29BPMJI0ZYH4H,tail_hit,17,-0.053935706615448,-7.583665370941162,-7.3366379737854,-7.516202449798584,-7.5337419509887695,-7.529729664325714,-0.24702739715576172,-7.282702267169952,-0.06746292114257812,-0.04992341995239258
A32XUAP93FVPC8,tail_hit,5,-0.8664121627807617,-0.9801168441772461,-0.8598849177360535,-0.9454473257064819,-0.9529647827148438,-0.11370468139648438,-0.12023192644119263,0.006527245044708252,-0.03466951847076416,-0.027152061462402344
A2QUBJUGBUFA5A,tail_hit,4,-0.07174686342477798,-0.18499760329723358,-0.07698985189199448,-0.18086573481559753,-0.18451090157032013,-0.1132507398724556,-0.1080077514052391,-0.005242988467216492,-0.004131868481636047,-0.00048670172691345215
A26I8RW155YET,tail_hit,5,-0.6008177995681763,-0.5533281564712524,-0.5932128429412842,-0.5530567169189453,-0.522692084312439,0.04748964309692383,0.03988468647003174,0.00760495662689209,-0.0002714395523071289,-0.030636072158813477
A1AR1WF1CKGA9J,tail_hit,3,-0.8095819354057312,-2.2539079189300537,-2.478116989135742,-2.3760993480682373,-2.371141195297241,-1.4443259835243225,0.22420907020568848,-1.668535053730011,0.1221914291381836,0.1172332763671875
AE2IONBYO8GP1,tail_hit,6,-0.8706945180892944,-1.200259804725647,-1.161233901977539,-1.18857741355896,-1.2125686407089233,-0.32956528663635254,-0.03902590274810791,-0.29053938388824463,-0.011682391166687012,0.012308835983276367
A2QFTJAT1D5PIL,tail_hit,7,-0.8111844062805176,-1.0262296199798584,-1.0640565156936646,-0.9472463130950928,-1.0675243139266968,-0.21504521369934082,0.03782689571380615,-0.252872109413147,-0.07898330688476562,0.04129469394683838
A2MKY6T9KE7I54,tail_hit,5,-0.1356276571750641,-0.17166253924369812,-0.17159432172775269,-0.16906332969665527,-0.1734618842601776,-0.03603488206863403,-6.821751594543457e-05,-0.0359666645526886,-0.0025992095470428467,0.0017993450164794922
A1WYA1209F7AKV,tail_hit,3,-0.914821445941925,-10.693812370300293,-10.786260604858398,-10.638096809387207,-10.607088088989258,-9.778990924358368,0.09244823455810547,-9.871439158916473,-0.05571556091308594,-0.08672428131103516
A2M06O71QQGODU,tail_hit,6,-0.3260873556137085,-1.8751335144042969,-1.8495155572891235,-1.836913824081421,-1.8418614864349365,-1.5490461587905884,-0.02561795711517334,-1.523428201675415,-0.03821969032287598,-0.03327202796936035
