user_id	fold	history_group	target_popularity	target_source	baseline_rank	oof_rank	hit10_transition	oof_top10_new_gram_only	oof_top10_new_both	oof_top10_new_cf_only
A3MAXGM5AU7DM5	4	6-10	head	union_miss	51	91	stable_miss	0	1	1
A1NX6V63RROIYA	0	1-5	middle	both	12	7	gain	0	2	0
A1Y2UUVRAHSJ05	3	6-10	middle	union_miss	51	91	stable_miss	1	1	0
AU8CFADVV3C6C	0	1-5	middle	union_miss	51	91	stable_miss	0	1	1
A34GM17T6WTJDK	3	11-20	middle	cf_only	51	75	stable_miss	0	0	1
A20MX3VMBMMQJP	3	1-5	middle	union_miss	51	91	stable_miss	1	2	1
A2QKQGCSPCUN8	0	6-10	middle	union_miss	51	91	stable_miss	0	3	0
A2RK16NY8NH1P2	2	1-5	head	union_miss	51	91	stable_miss	0	1	1
A2K7ZKYVDT9M1X	2	1-5	middle	gram_only	7	8	stable_hit	0	0	2
A3VCEWSD7ILOXH	3	1-5	head	union_miss	51	91	stable_miss	1	0	2
AMOTFDEBSILD0	3	1-5	middle	gram_only	38	57	stable_miss	2	0	0
A382KWIKXR9RYR	1	1-5	head	union_miss	51	91	stable_miss	0	2	1
A21ILC74IUXA8Y	1	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A422TIGQH6GJ5	4	1-5	middle	union_miss	51	91	stable_miss	0	0	0
ALV36ZC8V0GZI	0	1-5	tail	union_miss	51	91	stable_miss	0	2	1
A3VY58800XYHH9	4	1-5	head	cf_only	51	78	stable_miss	0	1	0
A2O3MEY92VRRF2	4	1-5	head	union_miss	51	91	stable_miss	0	2	0
A10Q8CLJW20DZT	1	1-5	tail	union_miss	51	91	stable_miss	0	2	1
A2ZHBM7CAZY7VQ	4	6-10	tail	gram_only	35	45	stable_miss	0	1	0
A34W3C38EAN5WL	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
AWH5PLJU61BMG	1	1-5	head	union_miss	51	91	stable_miss	1	1	1
A1YN5X8LVEJTO1	1	1-5	middle	cf_only	51	40	stable_miss	0	2	0
A32DXKK0YBRNPV	0	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A2IVF4BCLAVQN2	4	6-10	middle	gram_only	26	42	stable_miss	1	1	1
A1A0LLIERXS9OQ	3	1-5	middle	gram_only	34	53	stable_miss	0	0	1
AJ75JYABQZLXQ	2	11-20	middle	gram_only	29	34	stable_miss	0	3	0
A27ELAI7GNIS37	2	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A33W24A8DHGSD6	2	6-10	head	union_miss	51	91	stable_miss	0	0	2
A2Y5XCN7RQQVM2	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1486KL0IOM7VM	3	11-20	middle	union_miss	51	91	stable_miss	0	1	0
A2OXQ24IM1BGR4	3	1-5	middle	union_miss	51	91	stable_miss	0	3	1
A1AI18HNONDXKU	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A17OB8ULOJ5U50	4	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A231K6XQ2ZJH0B	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A1OJOKQ8VXWJOH	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1J3T2AHYBSRBI	3	11-20	head	gram_only	23	37	stable_miss	0	0	2
A2RVJTV50KPSWZ	4	1-5	head	union_miss	51	91	stable_miss	0	0	0
A33PVCHCQ2BTN0	3	11-20	head	both	7	5	stable_hit	0	0	0
A2WMMTJN99IQYZ	0	1-5	head	both	1	1	stable_hit	0	1	0
A2HTHEM5T76V8L	3	1-5	tail	union_miss	51	91	stable_miss	0	0	1
A8UR5CYCX6FLF	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A1EGNQSE9GBD36	2	1-5	tail	union_miss	51	91	stable_miss	0	0	2
A25RS3RXJE73FY	2	6-10	tail	union_miss	51	91	stable_miss	1	1	2
A2ZVN4MCUIZEX6	4	6-10	middle	both	1	1	stable_hit	0	1	0
A11NZ7LFFI6K1D	0	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A3VEUZAPZK0U9A	3	1-5	middle	both	12	11	stable_miss	0	1	0
A3IMQSE3KFFKQR	3	1-5	head	union_miss	51	91	stable_miss	0	2	0
A58CKSDLI2QRX	1	11-20	tail	gram_only	5	5	stable_hit	0	4	0
A28YTJGIZY277M	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A26OTKEK2ZK6P3	1	1-5	middle	union_miss	51	91	stable_miss	0	3	0
AFTLY73R6MLQA	1	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A214DWZLDHAETM	4	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A12VDGJCWHS8I3	0	1-5	middle	both	23	16	stable_miss	0	1	0
AF5TYIYAMGZYZ	2	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A1A3VXAK3HR6U6	2	11-20	tail	union_miss	51	91	stable_miss	0	4	1
AR2IRQZ0U121M	0	1-5	middle	both	1	1	stable_hit	0	2	1
A2E4MQDS500RDE	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
AR4T6MHMX375H	3	1-5	tail	union_miss	51	91	stable_miss	0	2	0
AYIXP9XNIXF07	3	1-5	tail	union_miss	51	91	stable_miss	1	1	0
A1CEO7S4330SW2	0	1-5	tail	union_miss	51	91	stable_miss	0	0	2
AXHDY4I42WSLW	2	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A2BSNLO66XIIBF	4	1-5	middle	both	2	2	stable_hit	0	2	0
A31JC6RV4951A0	3	1-5	middle	union_miss	51	91	stable_miss	0	2	0
AF2GA3EI62GNY	2	1-5	head	both	34	34	stable_miss	0	3	0
A22EGNCQQJAIGV	4	6-10	head	gram_only	48	69	stable_miss	0	2	0
A3FJFALEU0BBN3	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A35N09WUHQCM66	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A134WY3FYC5K3E	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A3TPD4JZKMEY9N	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A8R6Y9VMW3TL9	4	1-5	middle	union_miss	51	91	stable_miss	1	0	1
A2PGY99KUUQKTS	4	1-5	tail	cf_only	51	69	stable_miss	0	1	0
A2G78U5SPSQ3PX	0	1-5	middle	both	24	22	stable_miss	0	3	1
A16ZNEZKMB6NYB	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1Z7CY580NYNFD	3	1-5	head	union_miss	51	91	stable_miss	0	0	2
A2I57MSZN024KM	4	1-5	head	union_miss	51	91	stable_miss	0	1	1
A1I3XTE6TO8E23	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3OKV3BHJCWGSZ	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A5EQCS761T5OC	0	11-20	tail	union_miss	51	91	stable_miss	0	2	0
AJF85EJ6Y2X0U	2	6-10	middle	union_miss	51	91	stable_miss	0	2	1
A37TRTZRNGK60S	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A12XKCM5DZ1B7A	2	6-10	middle	gram_only	4	7	stable_hit	0	0	1
A3NRIS6JOJ2R8K	4	11-20	middle	union_miss	51	91	stable_miss	1	2	0
A3HJPO9F59YA98	4	1-5	head	union_miss	51	91	stable_miss	0	1	1
AA1UXLQ5C2S3A	2	6-10	middle	union_miss	51	91	stable_miss	0	3	0
A38M7SJL6JOVBZ	1	1-5	middle	gram_only	14	18	stable_miss	0	1	0
A92LDK2FCTXDN	2	1-5	tail	union_miss	51	91	stable_miss	1	1	1
A1I3SPGTEDK430	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3GJPLCZCDXXG6	1	6-10	head	gram_only	47	75	stable_miss	0	1	0
A7O34KA1PSY3I	2	11-20	middle	union_miss	51	91	stable_miss	0	2	2
A14E7LZASLSX36	0	6-10	tail	union_miss	51	91	stable_miss	0	2	0
AGJGF68630425	2	6-10	middle	union_miss	51	91	stable_miss	1	0	0
ALQY22U9JTNCQ	1	11-20	head	union_miss	51	91	stable_miss	0	2	0
A1ZOGXM30B65FU	2	6-10	middle	union_miss	51	91	stable_miss	0	2	0
A3F2VVIQIY6U64	1	11-20	tail	union_miss	51	91	stable_miss	0	2	0
AY3I2II95CGOR	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2USMIT2CSA08	0	1-5	middle	union_miss	51	91	stable_miss	0	2	2
AVK2O4FBHXQ2W	4	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A1HS9BEXAN1OCN	0	1-5	middle	union_miss	51	91	stable_miss	1	0	0
AVU3LE3F571TP	4	1-5	middle	union_miss	51	91	stable_miss	2	0	1
AOTON0WIC9O9M	4	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A1OKWWEZSU5NTM	1	6-10	middle	cf_only	51	56	stable_miss	0	1	0
ARIDYUP102OL	2	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3L8DLR4C7HFCE	0	1-5	head	both	21	20	stable_miss	0	0	0
A8LFNRY6Y9HB1	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A1138UIXWPX63A	2	1-5	middle	union_miss	51	91	stable_miss	0	2	0
ACELEUBPR68AW	0	1-5	head	union_miss	51	91	stable_miss	0	3	0
AT08NIODVL3GP	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A7Z52FWZJTSH2	1	1-5	head	union_miss	51	91	stable_miss	0	1	0
APIZEDWCH99C	1	1-5	head	union_miss	51	91	stable_miss	0	0	1
A28BUET3I8UH96	0	1-5	middle	cf_only	51	86	stable_miss	0	1	1
A2FOTZOZIDLL5J	4	6-10	head	union_miss	51	91	stable_miss	0	2	0
A0815414IQ081GR6BB0I	1	1-5	tail	union_miss	51	91	stable_miss	1	0	0
A1S82INWF6JCN4	4	1-5	head	union_miss	51	91	stable_miss	0	0	0
A1LP60PU060XFY	1	1-5	head	union_miss	51	91	stable_miss	0	0	1
A17DW6SUOC70DJ	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A3EQ03LUCUTE6Q	1	6-10	head	cf_only	51	27	stable_miss	0	1	0
AW5JSQCHC2ZJO	4	11-20	middle	gram_only	4	5	stable_hit	0	3	0
AZ2X6I3D6RFH5	1	1-5	tail	union_miss	51	91	stable_miss	1	0	1
A12N7RHAEWT8RA	1	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A33K9ZSC6W7N1X	2	1-5	tail	union_miss	51	91	stable_miss	1	2	0
A10QB8RAEYKYL0	4	1-5	middle	union_miss	51	91	stable_miss	0	2	0
A2861ZOB823G3B	0	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A110M2KRZB0IS3	2	6-10	tail	union_miss	51	91	stable_miss	0	2	0
A28RO2TPZOKGCP	0	1-5	head	cf_only	51	31	stable_miss	0	2	0
AXHETL0M8XZPT	4	1-5	head	union_miss	51	91	stable_miss	0	1	0
A9Z8K9AHVDI9U	2	11-20	tail	union_miss	51	91	stable_miss	0	0	4
A2QF8425V80NU2	3	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A221I8ZQK41UDV	2	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A2AGQEL3O3S9H6	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2O4XBE824EO1G	3	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A1V23RXLRBR73T	3	11-20	middle	union_miss	51	91	stable_miss	1	0	2
A21WM2LA6O94XD	0	1-5	tail	cf_only	51	58	stable_miss	0	0	1
A1BPPZINVQ2CE6	2	11-20	tail	union_miss	51	91	stable_miss	1	1	1
A1IH0SOQAJKLDK	1	1-5	head	union_miss	51	91	stable_miss	0	1	0
A2QSGQAWZ11J2	0	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2YNTGGQ8A4QEK	4	1-5	tail	union_miss	51	91	stable_miss	0	0	0
A1BDRZKDK67OXI	2	1-5	middle	union_miss	51	91	stable_miss	0	3	0
A6S9V4L6Y1H8D	3	1-5	tail	gram_only	20	18	stable_miss	0	0	1
A3JRCY2EE54SX0	0	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3SH7BYDGVVJI2	1	1-5	head	union_miss	51	91	stable_miss	0	1	0
A3SU48A49T9TKR	4	1-5	tail	union_miss	51	91	stable_miss	0	1	0
A2GHPDLRMWL96C	3	1-5	middle	both	1	1	stable_hit	0	0	0
ASLHOMCVQI6BM	1	6-10	middle	gram_only	12	20	stable_miss	0	1	0
ASZBYR4OU0NQI	3	1-5	tail	union_miss	51	91	stable_miss	1	1	1
AVLSGR94E3ZVE	0	6-10	middle	union_miss	51	91	stable_miss	0	0	0
A22BY6LSKXFZ8J	1	1-5	middle	union_miss	51	91	stable_miss	0	0	0
A3SAP1GZDBKENR	4	6-10	head	union_miss	51	91	stable_miss	0	2	1
A20K2DD77JH8EE	0	11-20	tail	gram_only	20	22	stable_miss	0	2	0
A1QAOZV4ZAGDN6	3	1-5	middle	union_miss	51	91	stable_miss	0	1	0
A2JY2IMWTU4FLM	4	1-5	middle	gram_only	9	8	stable_hit	0	0	0
A2TYOUN7A2UVAU	2	6-10	middle	union_miss	51	91	stable_miss	0	1	0
A31NJTE60MEYBL	4	1-5	middle	union_miss	51	91	stable_miss	1	2	0
A2NBKS27M3ORAC	4	6-10	tail	union_miss	51	91	stable_miss	0	2	1
A23HGW8U6954DF	2	1-5	tail	union_miss	51	91	stable_miss	0	2	0
A24H59VYY8C4FK	0	1-5	middle	union_miss	51	91	stable_miss	0	0	1
A3KSFGJAKQOHXV	3	1-5	head	union_miss	51	91	stable_miss	0	0	1
