item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B0038TVH3Y,18322 19545 13506 1071 14762 16661 255,18322 19545 13506 1071 14762 16661,66,790,-24.506168365478516,-10.598772048950195,0.0,0.524725165533007
B0038TVHGG,18311 5902 14344 255 9368 5768 9576,18311 5902 14344 255 9368 5768,35,238,-21.47031593322754,-20.490243911743164,0.0,-0.04590192960768569
B0038TXGL0,18311 18233 13506 1071 9417 18322 255,18311 18233 13506 1071 9417 18322,9,3,-22.600143432617188,-17.59459114074707,0.0,-2.9492673735658386
B0038TYTI4,16087 255 7384 8320 5768 15526 7882,16087 255 7384 8320 5768 15526,21,169,-21.526521682739258,-22.962804794311523,0.0,0.11406144823217623
B0038TYTSO,18322 13506 1071 9417 3702 255 20159,18322 13506 1071 9417 3702 255,25,162,-24.125581741333008,-20.764835357666016,0.0,-0.09873899384930063
B0038U4TQU,10758 24040 16363 18807 24719 18311 8509,10758 24040 16363 18807 24719 18311,8,82,-22.74688148498535,-19.891401290893555,0.0,0.32199358638965414
B0038U4TRO,17236 13506 1071 9417 31085 255 4317,17236 13506 1071 9417 31085 255,10,66,-23.966684341430664,-20.17731475830078,0.0,-0.10491185295638061
B0038U4U3M,4194 5902 255 9368 24090 5768 28203,4194 5902 255 9368 24090 5768,35,306,-20.556196212768555,-17.82261085510254,0.0,0.20494651544018438
B0038VKNZA,15496 9208 22858 376 943 2891 14958,15496 9208 22858 376 943 2891,6,5,-23.2491455078125,-19.907495498657227,0.0,-2.1177926281178774
B0038YW3BY,3575 13944 28663 1871 1409 21220 10696,3575 13944 28663 1871 1409 21220,14,29,-17.95311164855957,-15.656820297241211,0.0,-1.2404969295354658
B0038ZKJEQ,1580 23929 2657 19408 29593 17282 779,1580 23929 2657 19408 29593 17282,14,47,-22.61583137512207,-11.979822158813477,0.0,-0.7641574818406447
B003901LEW,25597 17681 10734 4109 22883 5255 4400,25597 17681 10734 4109 22883 5255,5,9,-22.906524658203125,-22.470348358154297,0.0,-1.4041948370866422
B00390DN34,17236 600 577 1499 994 15265 924,17236 600 577 1499 994 15265,44,693,-18.685453414916992,-18.9069881439209,-1.47088623046875,0.7955235071279807
B00390FH5G,1678 7704 11010 27341 2541 7901 21915,1678 7704 11010 27341 2541 7901,9,53,-21.9075870513916,-24.8409481048584,0.0,-0.22234868815924536
B00390MKOM,1678 9589 7704 11010 27341 21915 716,1678 9589 7704 11010 27341 21915,2,0,-23.489953994750977,-20.2235050201416,2.4607810974121094,-3.5601764558888114
B00390RRX6,23159 7999 1857 8810 440 17359 3100,23159 7999 1857 8810 440 17359,5,2,-22.53152847290039,-16.113109588623047,0.0,-2.739195903818981
B00392FQSM,18311 1536 384 2108 1632 9356 4376 632,18311 1536 384 2108 1632 9356 4376,13,117,-20.474029541015625,-14.374817848205566,0.010062694549560547,0.21301010468511805
B00394DVS2,7018 19299 1275 15496 3650 13972 1039,7018 19299 1275 15496 3650 13972,5,0,-20.658016204833984,-17.965293884277344,0.0,-4.348633816253082
B00394LNMI,687 1817 23253 23929 450 4554 4400,687 1817 23253 23929 450 4554,3,34,-21.281885147094727,-18.130767822265625,0.0,0.33745781208723535
B00395KAPS,4502 8489 13996 8944 12046 2217 459,4502 8489 13996 8944 12046 2217,5,9,-20.882169723510742,-19.180397033691406,0.0,-1.4041948370866422
B00396VE7U,21970 14724 6714 3479 221 1273 10113,21970 14724 6714 3479 221 1273,9,40,-22.059404373168945,-15.514172554016113,0.0,-0.5007283679487138
B00397SNMS,2565 8918 2107 1584 11446 3648 31799,2565 8918 2107 1584 11446 3648,20,27,-21.936140060424805,-24.15315055847168,0.0,-1.6569774249265468
B00397XUIK,2565 4624 1584 7069 5925 152 2328,2565 4624 1584 7069 5925 152,72,874,-18.498075485229492,-19.419694900512695,0.0,0.5393271891433162
B003981CVG,3575 1552 1982 2431 2667 8949 1436,3575 1552 1982 2431 2667 8949,5,9,-18.402721405029297,-14.329341888427734,0.0,-1.4041948370866422
B0039B3KNQ,25597 13768 13414 21970 13310 6330 10119,25597 13768 13414 21970 13310 6330,6,11,-22.800397872924805,-21.614564895629883,0.0,-1.3801936849870984
B0039BCT56,1044 4075 25781 9416 2757 1817 23932,1044 4075 25781 9416 2757 1817,12,21,-22.191247940063477,-23.28346061706543,0.0,-1.4084142526293508
B0039BCT88,30551 13768 14762 1692 27536 2113 14550,30551 13768 14762 1692 27536 2113,5,12,-22.795547485351562,-16.68904685974121,0.0,-1.1297579913848814
B0039BGHW2,13467 25781 5252 21970 4914 6513 17526,13467 25781 5252 21970 4914 6513,10,2,-22.448436737060547,-23.802431106567383,0.0,-3.385823068744033
B0039BGHX6,4926 13768 2024 7590 10788 1017 1947,4926 13768 2024 7590 10788 1017,7,12,-23.22037124633789,-21.671554565429688,0.0,-1.4399129196887213
B0039I4ENY,1580 5951 13370 13464 616 3350 2274,1580 5951 13370 13464 616 3350,6,18,-18.62053108215332,-16.723724365234375,0.0,-0.9047699882720242
B0039JYPVO,13467 7531 16878 577 26320 3635 1444,13467 7531 16878 577 26320 3635,3,12,-20.79622459411621,-21.43039894104004,0.0,-0.6777728676418242
B0039KOL1W,12535 9467 5297 1067 28933 12757 1388,12535 9467 5297 1067 28933 12757,4,16,-21.2994327545166,-18.59807014465332,0.0,-0.651455559324452
B0039LZW78,20725 14016 1010 447 864 7869 1755,20725 14016 1010 447 864 7869,4,8,-19.438974380493164,-15.694148063659668,0.0,-1.3147497767347147
B0039NMCPG,5595 12184 20682 3420 1401 2179 18596,5595 12184 20682 3420 1401 2179,62,443,-24.308521270751953,-20.131393432617188,0.0,0.00879270155256684
B0039OQ0FI,24055 4698 3007 2153 10138 20237 1175,24055 4698 3007 2153 10138 20237,7,11,-23.05072021484375,-23.05341339111328,0.0,-1.5232945286277726
B0039OVDJ6,24055 2153 4698 3268 9342 10138 3007,24055 2153 4698 3268 9342 10138,17,145,-20.937545776367188,-20.631305694580078,0.0,0.1672366622273671
B0039PZQ2U,3575 29942 18322 8949 1552 356 1982,3575 29942 18322 8949 1552 356,9,2,-20.32841682434082,-19.553241729736328,0.0,-3.2857396101870506
B0039UT7DE,643 9033 17957 3602 10034 2493 1135,643 9033 17957 3602 10034 2493,4,1,-21.84164810180664,-20.009489059448242,0.0,-3.049350832122821
B0039UT9QE,4926 21545 5109 9203 2711 21919 2591,4926 21545 5109 9203 2711 21919,73,2327,-23.296110153198242,-16.18185043334961,0.0,1.50452605947772
B0039UTO3M,30551 18722 21234 15003 1189 8017 7316,30551 18722 21234 15003 1189 8017,88,2137,-24.098825454711914,-22.0492000579834,0.0,1.2336511053423207
B0039UTTC8,4926 5109 25174 21545 1890 17443 8619,4926 5109 25174 21545 1890 17443,14,119,-25.10892105102539,-19.392887115478516,0.0,0.15842917849032467
B0039UTU9U,4926 5109 8150 27931 2883 15239 4998,4926 5109 8150 27931 2883 15239,3,1,-25.05426597595215,-22.300443649291992,0.0,-2.7980364038419143
B0039VOSPU,5949 14549 23204 12149 1607 1678 13822,5949 14549 23204 12149 1607 1678,15,59,-23.322229385375977,-22.177648544311523,0.0,-0.6056022548283284
B0039W0UOM,17236 13377 8030 173 15726 152 11549,17236 13377 8030 173 15726 152,9,29,-19.36043930053711,-22.01110076904297,0.0,-0.8176400787154314
B0039XT498,30551 7650 1604 2936 12644 24698 17465,30551 7650 1604 2936 12644 24698,20,9,-22.43466567993164,-18.93387222290039,0.0,-2.7198716309925786
B0039YQG1Q,945 8285 3481 2515 8035 9431 6604,945 8285 3481 2515 8035 9431,6,2,-21.345243453979492,-16.380460739135742,0.0,-2.9062499884821467
B0039YQG3E,945 5109 173 2602 8823 9910 11999,945 5109 173 2602 8823 9910,15,10,-23.867977142333984,-19.701416015625,0.0,-2.3402033102164363
B0039Z7L5A,8181 24084 17043 7662 1372 7418 348,8181 24084 17043 7662 1372 7418,6,27,-21.70212745666504,-13.430914878845215,0.0,-0.508354715683776
B0039ZNHTE,21628 17101 1148 23808 1497 11388 15162,21628 17101 1148 23808 1497 11388,4,1,-20.81606101989746,-21.218271255493164,0.0,-3.049350832122821
B003A1W770,4194 8625 255 23161 2697 22637 7059 632,4194 8625 255 23161 2697 22637 7059,9,200,-19.849815368652344,-8.710118293762207,0.3547849655151367,1.0987839046854173
B003A4HSVM,10758 2260 12778 18459 255 4194 609,10758 2260 12778 18459 255 4194,9,1,-19.891172409057617,-17.36751937866211,0.0,-3.796565233953041
B003A6KL3C,19041 5931 3681 11971 1167 26389 10682,19041 5931 3681 11971 1167 26389,4,2,-21.217958450317383,-25.51735496520996,0.0,-2.5385252083568304
B003A777LA,6453 25188 1375 2541 825 9370 26750,6453 25188 1375 2541 825 9370,8,0,-22.823862075805664,-27.243244171142578,0.0,-4.783951887510927
B003A86J18,25097 24216 8565 3976 21557 2110 10620,25097 24216 8565 3976 21557 2110,6,6,-22.827983856201172,-19.79184913635254,0.0,-1.9507385434547118
B003A870SE,260 6097 5183 2660 5656 20725 28807,260 6097 5183 2660 5656 20725,13,3,-23.212127685546875,-25.878543853759766,0.0,-3.3006652604037274
B003A874R6,4216 9635 5465 6407 20302 5515 3792,4216 9635 5465 6407 20302 5515,13,18,-20.52671241760254,-14.811827659606934,0.0,-1.635657496814817
B003A88KDS,260 24814 2857 5124 2317 13534 12427,260 24814 2857 5124 2317 13534,19,161,-23.883541107177734,-24.610288619995117,0.0,0.16335213363829837
B003A8EKTG,260 9253 13419 2998 12411 1669 9247,260 9253 13419 2998 12411 1669,9,76,-25.714136123657227,-23.310047149658203,0.0,0.13526039877128326
B003A8GG8E,1580 13034 4801 2704 11698 3745 21976,1580 13034 4801 2704 11698 3745,10,18,-21.707674026489258,-20.295108795166016,0.0,-1.3843430685339104
B003ABIDAA,2880 18538 12539 1712 18322 4056 2555,2880 18538 12539 1712 18322 4056,4,4,-22.230703353881836,-12.761466979980469,0.0,-1.9507385434547118
B003ADP9NW,26190 16753 9782 2898 8805 26139 15855,26190 16753 9782 2898 8805 26139,1,41,-22.659643173217773,-19.341381072998047,0.0,1.3694897756737774
B003AFI8D8,13467 10530 3227 25117 1044 1405 27729,13467 10530 3227 25117 1044 1405,4,8,-21.17710304260254,-19.981531143188477,0.0,-1.3147497767347147
B003AG35US,2565 13377 8030 9842 152 24613 1584,2565 13377 8030 9842 152 24613,4,3,-20.776931762695312,-19.97149085998535,0.0,-2.2020529717356183
B003AJJTXM,3575 9481 1259 142 6487 2896 9114,3575 9481 1259 142 6487 2896,10,9,-20.378185272216797,-24.858722686767578,0.0,-2.050822002011694
B003AKHQG8,3575 1552 1982 23885 13468 8949 25221,3575 1552 1982 23885 13468 8949,15,29,-20.71567153930664,-19.9342041015625,0.0,-1.3071883040341383
B003AKZCPU,123 8153 3753 2168 3023 19818 142,123 8153 3753 2168 3023 19818,7,0,-23.048233032226562,-16.236831665039062,0.0,-4.658788744556922
B003AKZCQE,11477 5516 883 12593 3867 2168 3023,11477 5516 883 12593 3867 2168,5,8,-19.582651138305664,-22.32831573486328,0.0,-1.5154204721968654
B003AL01KU,3022 5771 3114 11434 141 1817 152,3022 5771 3114 11434 141 1817,5,11,-20.963598251342773,-12.974371910095215,0.0,-1.2131396003239328
B003APID5G,13467 30202 25117 10818 4378 12331 3993,13467 30202 25117 10818 4378 12331,5,34,-21.280241012573242,-17.125198364257812,0.0,-0.11452731165582186
B003AQGX1Q,11477 19818 21186 18706 1938 7353 2036,11477 19818 21186 18706 1938 7353,18,71,-23.7337589263916,-16.504573822021484,0.0,-0.5988118258390287
B003ART1L4,643 3640 26532 11050 6179 27025 3268,643 3640 26532 11050 6179 27025,8,17,-21.4068660736084,-20.783432006835938,0.0,-1.2286038260215122
B003ASW4T4,945 6155 31038 7523 26363 4228 19129,945 6155 31038 7523 26363 4228,5,1,-23.26378059387207,-19.391952514648438,0.0,-3.2500215275849715
B003AT1CLE,2087 3873 13634 6418 29022 13277 4926,2087 3873 13634 6418 29022 13277,4,3,-20.297468185424805,-20.217374801635742,0.0,-2.2020529717356183
B003AT2ZCY,2087 20118 1564 11732 11184 1907 6548,2087 20118 1564 11732 11184 1907,4,3,-20.59844970703125,-14.503243446350098,0.0,-2.2020529717356183
B003ATHKLA,14143 21938 17737 985 5951 5495 15176,14143 21938 17737 985 5951 5495,5,15,-21.690494537353516,-17.12127685546875,0.0,-0.9146466117679353
B003ATJNF6,14143 21938 8805 4634 293 3995 25449,14143 21938 8805 4634 293 3995,6,24,-20.14898681640625,-22.21980094909668,0.0,-0.6238676028056211
B003ATNYJC,2256 23216 18322 1573 2085 8114 25256,2256 23216 18322 1573 2085 8114,3,4,-22.24397850036621,-20.16631317138672,0.0,-1.6994241151738052
B003AUFG8S,27323 7253 7196 11486 18189 2689 4926,27323 7253 7196 11486 18189 2689,3,10,-23.434404373168945,-21.154584884643555,0.0,-0.8521262547866026
B003AVNLLG,5595 10366 21935 1951 24636 10119 2420,5595 10366 21935 1951 24636 10119,7,19,-23.402875900268555,-17.757890701293945,0.0,-0.9952270984272751
B003AVNLLQ,15496 17686 5394 5595 3562 11954 2176,15496 17686 5394 5595 3562 11954,3,0,-21.290481567382812,-21.562692642211914,0.0,-3.896648692510025
B003AVNLP2,5595 1215 8047 26610 6230 20682 1634,5595 1215 8047 26610 6230 20682,10,5,-23.823665618896484,-19.760461807250977,0.0,-2.5973657083797637
B003AX4V9U,945 19520 3574 11292 27363 14884 168,945 19520 3574 11292 27363 14884,4,3,-24.183120727539062,-11.176290512084961,0.0,-2.2020529717356183
B003AXEGWW,2565 9782 3157 25164 4560 2596 18311,2565 9782 3157 25164 4560 2596,5,43,-21.465866088867188,-22.684640884399414,0.0,0.11727430240150127
B003AY949G,2565 13377 8030 15886 3295 173 20340 632,2565 13377 8030 15886 3295 173 20340,10,145,-18.780263900756836,-7.796558380126953,0.21500492095947266,0.6780622859933576
B003AYCGGY,945 26325 5547 7592 28164 2864 4424,945 26325 5547 7592 28164 2864,4,18,-21.051244735717773,-16.353988647460938,0.0,-0.5370452081467079
B003AYEFKO,945 7997 6561 265 3914 3097 10128,945 7997 6561 265 3914 3097,5,8,-21.664703369140625,-21.580720901489258,0.0,-1.5154204721968654
B003AYEFSG,16087 1292 24971 12129 29108 5457 10128,16087 1292 24971 12129 29108 5457,9,14,-20.939987182617188,-18.534557342529297,0.0,-1.5278816926346774
B003AYEFTK,17236 1292 14038 25379 4099 2394 9285,17236 1292 14038 25379 4099 2394,5,16,-21.271268844604492,-18.69465446472168,0.0,-0.8521262547866026
B003AYEFU4,17236 1292 12129 5457 24636 4099 6374,17236 1292 12129 5457 24636 4099,6,24,-20.69565200805664,-17.368152618408203,0.0,-0.6238676028056211
B003AYEG30,18311 6616 10848 18543 25168 4261 1752,18311 6616 10848 18543 25168 4261,5,0,-20.401636123657227,-18.710588455200195,0.0,-4.348633816253082
B003AYEG3U,8511 10848 21820 18543 26578 25168 18311,8511 10848 21820 18543 26578 25168,5,15,-23.299972534179688,-19.375499725341797,0.0,-0.9146466117679353
B003AYEG4O,16087 21820 10848 18543 25168 3769 11030,16087 21820 10848 18543 25168 3769,12,38,-19.994733810424805,-15.228178977966309,0.0,-0.8258089464692286
B003AYEG5S,18311 30312 10848 18543 25168 15265 4729,18311 30312 10848 18543 25168 15265,5,4,-22.685710906982422,-18.852386474609375,0.0,-2.1514092389168624
B003AYEG6M,8511 10848 18543 25168 1095 19234 4165,8511 10848 18543 25168 1095 19234,4,13,-24.662700653076172,-23.45424461364746,0.0,-0.8521262547866026
B003AYEG8A,18322 25460 10848 18543 25168 3536 9866,18322 25460 10848 18543 25168 3536,6,19,-22.805940628051758,-21.08512306213379,0.0,-0.8521262547866009
B003AYEG9Y,18311 10848 1675 18543 4591 1657 25168,18311 10848 1675 18543 4591 1657,7,2,-21.538373947143555,-30.721986770629883,0.0,-3.049350832122821
B003B1BWA2,4194 8625 255 9949 2697 22637 7059 536,4194 8625 255 9949 2697 22637 7059,6,164,-20.45915412902832,-10.968539237976074,0.05951213836669922,1.2803698498491247
B003B3OJ7S,8552 13128 12366 3324 7873 1381 21007,8552 13128 12366 3324 7873 1381,3,0,-24.101303100585938,-22.4381160736084,0.0,-3.896648692510025
B003B6JDZS,643 4127 4604 255 8717 6179 244,643 4127 4604 255 8717 6179,7,4,-19.00063705444336,-15.149871826171875,0.0,-2.4615641672207023
B003B6K01O,11477 5656 14931 21628 1305 16683 4508,11477 5656 14931 21628 1305 16683,4,0,-22.571044921875,-17.479217529296875,0.0,-4.147963120790932
B003B6S36S,15629 13944 28663 9877 1871 4554 2147,15629 13944 28663 9877 1871 4554,11,15,-19.017654418945312,-12.891002655029297,0.0,-1.6522455548987143
B003B7RMGO,11477 16048 14504 7665 3708 2602 127,11477 16048 14504 7665 3708 2602,3,53,-19.61159896850586,-12.70058822631836,0.0,0.7761801419518815
B003B8G5IY,1076 12940 4651 17091 13287 23443 817,1076 12940 4651 17091 13287 23443,6,78,-21.432477951049805,-16.31292152404785,0.0,0.5405579044320596
B003B9DWMA,4194 8625 255 9949 2697 22637 7059 357,4194 8625 255 9949 2697 22637 7059,14,273,-20.569076538085938,-11.847928047180176,-0.8198766708374023,0.9864144289807957
B003BFTZOS,10758 26210 10452 548 10475 609 10593,10758 26210 10452 548 10475 609,4,6,-24.804689407348633,-26.67818260192871,0.0,-1.5830137633293955
B003BGSMSM,887 18770 8758 25007 13124 3358 1723,887 18770 8758 25007 13124 3358,4,6,-22.23598289489746,-21.10228157043457,0.0,-1.5830137633293955
B003BIUF8A,27170 6605 20113 6729 15735 23253 16306,27170 6605 20113 6729 15735 23253,2,4,-23.249311447143555,-19.47681427001953,0.0,-1.3629518785525914
B003BJJT7W,25097 7059 16557 4453 11971 10620 9388,25097 7059 16557 4453 11971 10620,4,1,-23.647287368774414,-21.09994888305664,0.0,-3.049350832122821
B003BJZ1M4,18311 6577 27341 1871 20547 3260 2016,18311 6577 27341 1871 20547 3260,53,164,-18.758174896240234,-16.90034294128418,0.0,-0.8275096271512457
B003BKYYVW,17236 12582 3844 19812 22791 13224 1379,17236 12582 3844 19812 22791 13224,4,30,-22.72055435180664,-24.41583251953125,0.0,-0.037089256617619526
B003BL7M7E,3690 9763 11486 7096 3438 27730 5853,3690 9763 11486 7096 3438 27730,7,28,-24.668935775756836,-20.604320526123047,0.0,-0.6157374767223711
B003BMG8K0,14853 27215 3820 986 12768 3788 5538,14853 27215 3820 986 12768 3788,4,1,-23.654850006103516,-22.083202362060547,0.0,-3.049350832122821
B003BMGAFI,23216 22757 3337 1480 3987 16167 17359,23216 22757 3337 1480 3987 16167,16,273,-22.791845321655273,-25.026931762695312,0.0,0.8572026975007905
B003BMGAUI,22883 5255 25133 10725 10603 2668 25097,22883 5255 25133 10725 10603 2668,6,7,-24.464519500732422,-26.740903854370117,0.0,-1.8076376998140375
B003BMJGKE,25097 2110 2096 6355 8584 564 24216,25097 2110 2096 6355 8584 564,4,29,-22.27276039123535,-20.8673152923584,0.0,-0.07042567688521117
B003BMJGL8,747 28322 11788 10304 30274 10650 12473,747 28322 11788 10304 30274 10650,15,446,-22.94342041015625,-21.75432014465332,0.0,1.4098608329366407
B003BMNE4I,747 6258 1800 18196 2226 25079 19328,747 6258 1800 18196 2226 25079,27,37,-21.986618041992188,-19.488008499145508,0.0,-1.640583615150872
B003BOLJY8,15629 17443 27819 7746 26144 17681 9378,15629 17443 27819 7746 26144 17681,3,11,-21.502613067626953,-22.26863670349121,0.0,-0.7611544765808755
B003BOM1ZO,30551 5304 4903 24522 9728 23185 11719,30551 5304 4903 24522 9728 23185,4,13,-22.030668258666992,-20.79621696472168,0.0,-0.8521262547866026
B003BOM2JY,27406 22166 7865 10219 18526 689 396,27406 22166 7865 10219 18526 689,9,0,-22.18375587463379,-15.56931209564209,0.0,-4.895177522621152
B003BPOS72,10758 8792 17943 5827 1817 19847 13790,10758 8792 17943 5827 1817 19847,3,39,-21.750246047973633,-18.836442947387695,0.0,0.4727991599569972
B003BQ6QXK,5432 20735 2898 6699 8232 9112 18861,5432 20735 2898 6699 8232 9112,34,282,-17.635028839111328,-12.708111763000488,0.0,0.15198068309446988
B003BR38YO,945 2576 181 3574 1033 26325 27363,945 2576 181 3574 1033 26325,6,27,-24.02052879333496,-15.095057487487793,0.0,-0.508354715683776
B003BR4LBS,21970 11258 5109 23838 7001 18497 2537,21970 11258 5109 23838 7001 18497,11,17,-27.3005428314209,-19.785982131958008,0.0,-1.5308846978944466
B003BX213M,15496 2296 5573 5734 1805 9065 3365,15496 2296 5573 5734 1805 9065,5,22,-19.693696975708008,-22.0634708404541,0.0,-0.5419713264827628
B003C18FEC,25597 12534 2600 28560 24395 2100 975,25597 12534 2600 28560 24395 2100,5,21,-20.4542293548584,-10.361825942993164,0.0,-0.5874337005595205
B003C1K4FU,26190 15465 13460 19545 14667 3484 19182,26190 15465 13460 19545 14667 3484,4,0,-23.329458236694336,-16.493457794189453,0.0,-4.147963120790932
B003C1LYZO,26190 19545 11848 13460 27308 9760 19182,26190 19545 11848 13460 27308 9760,7,1,-24.509672164916992,-19.76444435119629,0.0,-3.5601764558888114
B003C1V814,21628 5291 4651 1926 13422 12533 849,21628 5291 4651 1926 13422 12533,7,9,-21.76881217956543,-26.65227508544922,0.0,-1.714349765390482
B003C268NQ,18311 4855 21765 2392 16826 10656 6561,18311 4855 21765 2392 16826 10656,9,14,-23.21537971496582,-23.976110458374023,0.0,-1.5278816926346774
B003CE8BAW,687 9454 14438 8140 3648 7240 24834,687 9454 14438 8140 3648 7240,11,36,-25.090566635131836,-28.373353958129883,0.0,-0.7957733182354705
B003CEA88U,19831 9454 3648 14931 21935 10203 8499,19831 9454 3648 14931 21935 10203,10,52,-23.353384017944336,-17.802356719970703,0.0,-0.34130063102061037
B003CFB8OM,25597 7046 12878 14761 15393 17927 6203,25597 7046 12878 14761 15393 17927,5,48,-24.618722915649414,-20.177953720092773,0.0,0.2260771622503004
B003CGTKUK,2164 2780 27147 23677 6977 20197 291,2164 2780 27147 23677 6977 20197,6,6,-22.596942901611328,-17.61800765991211,0.0,-1.9507385434547118
B003CGYUH8,5432 12645 17599 2412 6820 6660 31107,5432 12645 17599 2412 6820 6660,26,27,-21.683393478393555,-27.69080352783203,0.0,-1.913697271774362
B003CHBKSY,1678 19413 6215 15298 7496 14270 13333,1678 19413 6215 15298 7496 14270,5,7,-23.19204330444336,-18.030832290649414,0.0,-1.640583615150872
B003CHMS4O,25597 2666 2168 13546 2100 2518 9285,25597 2666 2168 13546 2100 2518,9,16,-20.724245071411133,-17.935588836669922,0.0,-1.3986699611546722
